1.76600000000000	1.76380000000000	1.76610000000000	1.76800000000000	1.76440000000000	1.75530000000000	1.75550000000000	1.76360000000000	1.77310000000000	1.77200000000000	1.77620000000000	1.76810000000000	1.76750000000000	1.77550000000000	1.78100000000000	1.77470000000000	1.77430000000000	1.76640000000000	1.75690000000000	1.74980000000000	1.74790000000000	1.74480000000000	1.74770000000000	1.74800000000000	1.74940000000000	1.74140000000000	1.74850000000000	1.76000000000000	1.75610000000000	1.75810000000000	1.76040000000000	1.75390000000000	1.74670000000000	1.74690000000000	1.74810000000000	1.75220000000000	1.74680000000000	1.74630000000000	1.74010000000000	1.74230000000000	1.73890000000000	1.73630000000000	1.73630000000000	1.73580000000000	1.73540000000000	1.73300000000000	1.74420000000000	1.74090000000000	1.74520000000000	1.73610000000000
1.73310000000000	1.74020000000000	1.73890000000000	1.72680000000000	1.72800000000000	1.72170000000000	1.72260000000000	1.71450000000000	1.72320000000000	1.72330000000000	1.72780000000000	1.72630000000000	1.72590000000000	1.72360000000000	1.72250000000000	1.72080000000000	1.71860000000000	1.71040000000000	1.71220000000000	1.72050000000000	1.72160000000000	1.72230000000000	1.73290000000000	1.73190000000000	1.73840000000000	1.74280000000000	1.73760000000000	1.74240000000000	1.73320000000000	1.73560000000000	1.72890000000000	1.72280000000000	1.71650000000000	1.71910000000000	1.71850000000000	1.72130000000000	1.72500000000000	1.72720000000000	1.72200000000000	1.72360000000000	1.71860000000000	1.71730000000000	1.71890000000000	1.72230000000000	1.72040000000000	1.71870000000000	1.71210000000000	1.70550000000000	1.70640000000000	1.70340000000000
1.70540000000000	1.70770000000000	1.70040000000000	1.70210000000000	1.69910000000000	1.70780000000000	1.70520000000000	1.70520000000000	1.70830000000000	1.71090000000000	1.71120000000000	1.70590000000000	1.70640000000000	1.71040000000000	1.71110000000000	1.71710000000000	1.71870000000000	1.71160000000000	1.71700000000000	1.71530000000000	1.71590000000000	1.72470000000000	1.72600000000000	1.72480000000000	1.72400000000000	1.73130000000000	1.72490000000000	1.72330000000000	1.72080000000000	1.72150000000000	1.72400000000000	1.72720000000000	1.73080000000000	1.73320000000000	1.73260000000000	1.73310000000000	1.73200000000000	1.72540000000000	1.72350000000000	1.72500000000000	1.72590000000000	1.73000000000000	1.72860000000000	1.72460000000000	1.72320000000000	1.71770000000000	1.71850000000000	1.71640000000000	1.71580000000000	1.71400000000000
1.71470000000000	1.71610000000000	1.71210000000000	1.70630000000000	1.70960000000000	1.70390000000000	1.69970000000000	1.69400000000000	1.68180000000000	1.67540000000000	1.68190000000000	1.68210000000000	1.67510000000000	1.67880000000000	1.67230000000000	1.67290000000000	1.67080000000000	1.67250000000000	1.66340000000000	1.67480000000000	1.67040000000000	1.66410000000000	1.66190000000000	1.66130000000000	1.65990000000000	1.66030000000000	1.65180000000000	1.65040000000000	1.65250000000000	1.64650000000000	1.63750000000000	1.63610000000000	1.63830000000000	1.63630000000000	1.63940000000000	1.64050000000000	1.64870000000000	1.65290000000000	1.64920000000000	1.64370000000000	1.63570000000000	1.63710000000000	1.63010000000000	1.63470000000000	1.63280000000000	1.64090000000000	1.64160000000000	1.64930000000000	1.64970000000000	1.65170000000000
1.64440000000000	1.65150000000000	1.65390000000000	1.64720000000000	1.64660000000000	1.64530000000000	1.64580000000000	1.63090000000000	1.63350000000000	1.63680000000000	1.64550000000000	1.64280000000000	1.64340000000000	1.64010000000000	1.63550000000000	1.64230000000000	1.64590000000000	1.64660000000000	1.64880000000000	1.66140000000000	1.66370000000000	1.66040000000000	1.66560000000000	1.66080000000000	1.65800000000000	1.65690000000000	1.66040000000000	1.66290000000000	1.66460000000000	1.66210000000000	1.66330000000000	1.65660000000000	1.65190000000000	1.64540000000000	1.64240000000000	1.65190000000000	1.65130000000000	1.64840000000000	1.64950000000000	1.64570000000000	1.64740000000000	1.64770000000000	1.65440000000000	1.66060000000000	1.65670000000000	1.65960000000000	1.66110000000000	1.65950000000000	1.65880000000000	1.66910000000000
1.67000000000000	1.67040000000000	1.66120000000000	1.65900000000000	1.66350000000000	1.66830000000000	1.66300000000000	1.66150000000000	1.66370000000000	1.66910000000000	1.67480000000000	1.67180000000000	1.67150000000000	1.66990000000000	1.66680000000000	1.66070000000000	1.66180000000000	1.66700000000000	1.66930000000000	1.67130000000000	1.67040000000000	1.66860000000000	1.66840000000000	1.66900000000000	1.66680000000000	1.66590000000000	1.66420000000000	1.65960000000000	1.66270000000000	1.65770000000000	1.65790000000000	1.65480000000000	1.65580000000000	1.64960000000000	1.64880000000000	1.64790000000000	1.64050000000000	1.64230000000000	1.64770000000000	1.64980000000000	1.64800000000000	1.64460000000000	1.64610000000000	1.63930000000000	1.64070000000000	1.64640000000000	1.64560000000000	1.64350000000000	1.64050000000000	1.64110000000000
1.64110000000000	1.64650000000000	1.64710000000000	1.64610000000000	1.65060000000000	1.65130000000000	1.64950000000000	1.64980000000000	1.64650000000000	1.64940000000000	1.65540000000000	1.65040000000000	1.65440000000000	1.65800000000000	1.65930000000000	1.66090000000000	1.65780000000000	1.65880000000000	1.65790000000000	1.64940000000000	1.65180000000000	1.65280000000000	1.65140000000000	1.65350000000000	1.65010000000000	1.64930000000000	1.64800000000000	1.64720000000000	1.64310000000000	1.64080000000000	1.64330000000000	1.64400000000000	1.64240000000000	1.64570000000000	1.64920000000000	1.64880000000000	1.64810000000000	1.65190000000000	1.65340000000000	1.65250000000000	1.64930000000000	1.64760000000000	1.64370000000000	1.64250000000000	1.64360000000000	1.63960000000000	1.63620000000000	1.63660000000000	1.62960000000000	1.63070000000000
1.62870000000000	1.62570000000000	1.62380000000000	1.62380000000000	1.62360000000000	1.62110000000000	1.62290000000000	1.62500000000000	1.62540000000000	1.62070000000000	1.62110000000000	1.62250000000000	1.62380000000000	1.62600000000000	1.62680000000000	1.62460000000000	1.61970000000000	1.62200000000000	1.61860000000000	1.62400000000000	1.63100000000000	1.63170000000000	1.62930000000000	1.62460000000000	1.62790000000000	1.62370000000000	1.62350000000000	1.62420000000000	1.62690000000000	1.62780000000000	1.63470000000000	1.63090000000000	1.63630000000000	1.63250000000000	1.63430000000000	1.63150000000000	1.63250000000000	1.63450000000000	1.63600000000000	1.63760000000000	1.63600000000000	1.64170000000000	1.64170000000000	1.63930000000000	1.64270000000000	1.64590000000000	1.64540000000000	1.64550000000000	1.65660000000000	1.65820000000000
1.65890000000000	1.65810000000000	1.65970000000000	1.65700000000000	1.65690000000000	1.65460000000000	1.65370000000000	1.65230000000000	1.65090000000000	1.64970000000000	1.65230000000000	1.65350000000000	1.65900000000000	1.65730000000000	1.65820000000000	1.65460000000000	1.65380000000000	1.65300000000000	1.65100000000000	1.64290000000000	1.64140000000000	1.63870000000000	1.63780000000000	1.63620000000000	1.64160000000000	1.63980000000000	1.64390000000000	1.64100000000000	1.64190000000000	1.64570000000000	1.64630000000000	1.64560000000000	1.64070000000000	1.64360000000000	1.64490000000000	1.64470000000000	1.64360000000000	1.64670000000000	1.65020000000000	1.65370000000000	1.65440000000000	1.65550000000000	1.65430000000000	1.65780000000000	1.65540000000000	1.65470000000000	1.65010000000000	1.65170000000000	1.65190000000000	1.65390000000000
1.65320000000000	1.65440000000000	1.65240000000000	1.65180000000000	1.66050000000000	1.66510000000000	1.66440000000000	1.65680000000000	1.65530000000000	1.65790000000000	1.65850000000000	1.64900000000000	1.63630000000000	1.62670000000000	1.63500000000000	1.63180000000000	1.63170000000000	1.63240000000000	1.62560000000000	1.62170000000000	1.63050000000000	1.62370000000000	1.62580000000000	1.62490000000000	1.62320000000000	1.62080000000000	1.61980000000000	1.61290000000000	1.61530000000000	1.61500000000000	1.62210000000000	1.60830000000000	1.60060000000000	1.60680000000000	1.59990000000000	1.60330000000000	1.60470000000000	1.60810000000000	1.61110000000000	1.61180000000000	1.60880000000000	1.61890000000000	1.61180000000000	1.61390000000000	1.61640000000000	1.61670000000000	1.61420000000000	1.62090000000000	1.61290000000000	1.61600000000000
